Gene	pDN	pGOF	pLOF
MYH13	0.832135505595151	0.569004485423224	0.309793620171973
MYH14	0.790231043210457	0.611046573956886	0.275286341787679
MYH15	0.840828132957209	0.456629168023554	0.256082252491864
MYH16	0.883185653714113	0.430370550494367	0.262506448805396
MYH2	0.89468453736487	0.705479094763687	0.203888309344015
MYH3	0.879699415859847	0.652798852966211	0.221259695405613
MYH4	0.822451626045836	0.617920708792071	0.32805251448497
MYH6	0.883672566523821	0.689368471002152	0.229032911415657
MYH7	0.872027925004934	0.655443858032439	0.23905502859537
MYH7B	0.811541878806691	0.555530737804614	0.314044370513504
MYH8	0.820164470570637	0.607689333014567	0.325593574135778
MYH9	0.530056234078643	0.403793509499809	0.591296021132837
MYL1	0.739671567226545	0.735581111826071	0.271421913746853
MYL10	0.795167582775562	0.698663729356376	0.297947611037618
MYL11	0.78746813624209	0.719876115591427	0.285241484787421
MYL12A	0.821888886599217	0.751769126204937	0.241487049363327
MYL12B	0.838584367170139	0.75487453118658	0.222098375450917
MYL2	0.811388617203493	0.728963416749597	0.285523073293991
MYL3	0.721132206808713	0.723853378702836	0.27302515405638
MYL4	0.736555677757753	0.726029149233534	0.291355212165143
MYL5	0.749183745391086	0.689947352761783	0.330515808694214
MYL6	0.735851508443788	0.719063249957143	0.281537744603072
MYL6B	0.710089389143329	0.701017599203206	0.277709307678144
MYL7	0.753263426666626	0.687698013609884	0.308710215372238
MYL9	0.821870666528051	0.71945390396818	0.253634855571787
MYLIP	0.568317025737247	0.655714692641918	0.328816843452863
MYLK	0.659202859072435	0.685443094075398	0.371608078033108
MYLK2	0.634709585224522	0.710042854976843	0.409790632416226
MYLK3	0.699590072396169	0.743757963685466	0.333655303128187
MYLK4	0.705494797451396	0.73082012221182	0.348055848014164
MYMK	0.751483561444582	0.570539465347321	0.335838930906397
MYMX	0.787010739285253	0.871853876775958	0.275905834625404
MYNN	0.578032526846434	0.418608249001316	0.561096907097739
MYO10	0.656267604219314	0.643402558268236	0.288989900610279
MYO15A	0.731704968738341	0.658065750686507	0.268244305346489
MYO15B	0.642158933980671	0.638890022845657	0.354920521182244
MYO16	0.511562675845929	0.563888001347656	0.581393321295704
MYO18A	0.525543329710271	0.441448307211418	0.601629961536287
MYO18B	0.731048468735666	0.65538281827111	0.328208206086552
MYO19	0.651258600335424	0.710020069635551	0.339410778579007
MYO1A	0.715000880771917	0.674883621990086	0.287204485567241
MYO1B	0.716752688544261	0.710180727385367	0.245541660414706
MYO1C	0.737699617680737	0.723207304176054	0.243812199914163
MYO1D	0.805406212136172	0.720019252716157	0.202114387634251
MYO1E	0.777174906699515	0.693885135950347	0.242423231988988
MYO1F	0.793306019379108	0.730938955876656	0.226799789648926
MYO1G	0.779642392042432	0.727855051494512	0.220495639015515
MYO1H	0.720915456848334	0.671626069080655	0.283965720123333
MYO3A	0.714334901870579	0.726154680914747	0.337226625617855
MYO3B	0.688713089996385	0.685034329231555	0.37554246714111
MYO5A	0.543784776832818	0.555288029343332	0.525749773529027
MYO5B	0.726323582687686	0.66316358987916	0.271623025817139
MYO5C	0.755662871834508	0.682663343328541	0.251240704485422
MYO6	0.772299290336845	0.671409019913301	0.264332926134364
MYO7A	0.702776526949263	0.670655216711675	0.300225933563518
MYO7B	0.76035581961801	0.691988245075398	0.219569238385415
MYO9A	0.594854129908955	0.582643334764154	0.477562515042414
MYO9B	0.410951836378774	0.50661613603218	0.641199940971315
MYOC	0.635789452355944	0.492636953243973	0.392688174400082
MYOCD	0.541057679997674	0.3223443463355	0.61121004589091
MYOCOS	0.773829085898152	0.800549278138987	0.257481560066367
MYOD1	0.656321409392766	0.444661776517978	0.50438084897824
MYOF	0.519239817808042	0.604886635225254	0.519816476960914
MYOG	0.460996174989299	0.324863656602992	0.726942997946314
MYOM1	0.667034463110655	0.69230115113079	0.45912968274594
MYOM2	0.672084697755996	0.665731505091907	0.443069565440095
MYOM3	0.648516960551237	0.655002849930519	0.426813946403746
MYORG	0.457558618555019	0.504560339230131	0.379697765856869
MYOT	0.750068595515083	0.70428062548612	0.409859344134565
MYOZ1	0.68599087761225	0.660653408904634	0.441599646061297
MYOZ2	0.807402376238112	0.685176627863021	0.290393481016742
MYOZ3	0.697481482142407	0.635042404614867	0.415301901154634
MYPN	0.700057116359901	0.66812258954144	0.418116950426564
MYPOP	0.468498467680954	0.452342349317354	0.693337808324368
MYRF	0.376826776033949	0.289250946908114	0.799290221375464
MYRFL	0.609402414051979	0.431623350948398	0.529068826905906
MYRIP	0.701236040029881	0.686574976144338	0.355539611195196
MYSM1	0.558296598619414	0.438346605095016	0.403971623516586
MYT1	0.286848539653934	0.249587138147797	0.788621639429849
MYT1L	0.227240181251952	0.18288508773381	0.869417450348196
MYZAP	0.671037076105728	0.652755714119544	0.387514459114701
MZB1	0.640289749756537	0.568742972607466	0.254881637001063
MZF1	0.857649132693862	0.833409774872039	0.210701871843022
MZT1	0.711611702329889	0.782125720758511	0.354585261443573
MZT2A	0.58866535600576	0.67923985721585	0.460569165302297
MZT2B	0.704258080039243	0.736224659497795	0.345262496130957
N4BP1	0.46145331782671	0.462517795636478	0.420499404287699
N4BP2	0.564484813326875	0.482109441470991	0.370456511641855
N4BP2L1	0.553231897863969	0.418126286893543	0.491039727147762
N4BP2L2	0.628201331048902	0.459453609294347	0.345344685403964
N4BP3	0.724532317252987	0.69178542453437	0.363405084423398
N6AMT1	0.679292460440486	0.575831056104289	0.271488752380506
NAA10	0.422495768396972	0.568014922313752	0.563255354857453
NAA11	0.680219685619449	0.630694940103346	0.274954587987161
NAA15	0.447179535025021	0.560670834526136	0.539674758111604
NAA16	0.611993038723717	0.591349285215652	0.343210467764325
NAA20	0.590442684390445	0.718128155666407	0.276501244963179
NAA25	0.310601379535072	0.377118029193292	0.693273753223259
NAA30	0.282773050398417	0.463221263106079	0.739070246171155
NAA35	0.291096432502592	0.458196419879225	0.736079036712862
NAA38	0.566483091759508	0.433690674191089	0.436568905550202
NAA40	0.640680050400384	0.496781859864848	0.324146999689661
NAA50	0.477150042829664	0.505510447400099	0.58272022356507
NAA60	0.632057650499277	0.522438789163171	0.401796133870109
NAA80	0.648293248974728	0.684194391341402	0.299029030161197
NAAA	0.579880000453501	0.532942009438036	0.378310849786948
NAALAD2	0.707816481168326	0.618318703974988	0.286936293902628
NAALADL1	0.615056722060454	0.642747847985454	0.311689572316983
NAALADL2	0.663584095065984	0.525244390741528	0.29143217173577
NAB1	0.593708417357152	0.454675587312127	0.487874758539095
NAB2	0.412239802734455	0.48308786231849	0.664488780364748
NABP1	0.716227633010016	0.403401222685194	0.430047194827153
NABP2	0.350867417136031	0.285000384567332	0.790501711854217
NACA	0.52703048150723	0.460007320890874	0.54065882343023
NACA2	0.714342727165332	0.324321657020758	0.292251549779265
NACA4P	0.536525648482183	0.246306139209856	0.346502057312838
NACAD	0.544179561302241	0.705271893082031	0.406019563673932
NACC1	0.257605311596174	0.297669098700455	0.828383094499786
NACC2	0.529490803207703	0.458959960517001	0.552868458932415
NADK	0.709403782624825	0.582830988024573	0.383379982321949
NADK2	0.604152648657302	0.493409528112956	0.412099985479947
NADSYN1	0.715464833274557	0.520534268536068	0.313139680723233
NAE1	0.550405353235996	0.451866500616162	0.318638569080214
NAF1	0.345611096033138	0.332828413650076	0.725117102134317
NAGA	0.514035056863735	0.584252402125703	0.341334246751996
NAGK	0.633901129906139	0.560970906253176	0.288856654828224
NAGLU	0.591035981328184	0.60017326862285	0.24775411726631
NAGPA	0.523050148029634	0.54582127628575	0.398444872242945
NAGS	0.582711679253123	0.455654738678126	0.380496023817145
NAIF1	0.585263409929245	0.434257813384015	0.457024801739475
NAIP	0.676673766987004	0.661619552099389	0.225137142080781
NALCN	0.767220701895513	0.860200727773584	0.210199930205677
NALF1	0.391380304306995	0.597867580458845	0.589171506583283
NALF2	0.404950095456179	0.542161152733006	0.567115961723882
NAMPT	0.309307124138887	0.391349966513298	0.621678875342231
NANOG	0.611350747878606	0.481516819800194	0.592795204900094
NANOGNB	0.653797065335722	0.470251030633823	0.356375663201609
NANOGP1	0.641924821394015	0.4239743044423	0.535089217223766
NANOGP8	0.56755982836915	0.375354878569383	0.559758174383302
NANOS1	0.450589285103266	0.459453359276991	0.719671640926799
NANOS2	0.59668125799688	0.459872576623667	0.437809826054364
NANOS3	0.586458833093166	0.493259953682098	0.443905199673159
NANP	0.615123703364113	0.536279891442175	0.290418752117578
NANS	0.600906447081972	0.384145518131658	0.313597167514744
NAP1L1	0.445977374014782	0.392354821728042	0.553347018900724
NAP1L2	0.409248944201426	0.535883835997907	0.389076161880848
NAP1L3	0.655151405735955	0.616759410143182	0.224513759667935
NAP1L4	0.573080759169358	0.440503211531148	0.43717463278786
NAP1L5	0.447661061005057	0.374735375084828	0.479384839551342
NAP1L6P	0.646579468945663	0.604442662628064	0.291324206243062
NAPA	0.775710632698659	0.646290877635464	0.233848462773296
NAPB	0.769916777362732	0.580436750840058	0.246240364145607
NAPEPLD	0.670454237498407	0.656365610963759	0.303571999188313
NAPG	0.731526603283156	0.569358088907413	0.240507879383848
NAPRT	0.607551446933444	0.666448644114138	0.320911707720295
NAPSA	0.676605449338588	0.652853107151599	0.324451909810699
NARF	0.584585233416435	0.304924525519354	0.435903920768312
NARS1	0.668825815940571	0.617856959283825	0.291990026291399
NARS2	0.760545206966958	0.569909794475637	0.242627277563534
NASP	0.33311430695088	0.220990598855848	0.633782410779198
NAT1	0.611721724351898	0.573530488056579	0.248269521078254
NAT10	0.553590028921537	0.384298630459524	0.406816237145108
NAT14	0.611259822785147	0.650451848213155	0.347426281318129
NAT16	0.469004567171766	0.483761556744052	0.359012488882258
NAT2	0.690321934552796	0.68838934753267	0.164726390883994
NAT8	0.79602583153884	0.590992598012759	0.187294991224359
NAT8B	0.703537086522627	0.668904094165077	0.234227115041205
NAT8L	0.389227516640201	0.507228007679112	0.59954001018408
NAT9	0.656310913029406	0.724091400833626	0.199249991154965
NATD1	0.663970840628396	0.638201773714944	0.310009996227463
NAV1	0.34515346157352	0.379961145418557	0.81864687546574
NAV2	0.368441470401031	0.336507018250252	0.815346727021163
NAV3	0.422115802910069	0.421120834871666	0.785222301296882
NAXD	0.780550440764754	0.541479088007352	0.270572456498273
NAXE	0.69856732041494	0.557218106077641	0.333127581209914
NBAS	0.634561913544648	0.489942313436894	0.380909041651762
NBDY	0.653052713143552	0.7027354684206	0.432160970102948
NBEA	0.32414371503402	0.413173872929185	0.732082392437145
NBEAL1	0.587443235853204	0.488912723483277	0.355279430885085
NBEAL2	0.549888659092715	0.548182193196804	0.346520003523961
NBEAP1	0.6826593990453	0.764727822932413	0.364129105529657
NBL1	0.661757648366385	0.525177554075372	0.328737073006481
NBN	0.536777035248513	0.298454378594916	0.499021790947155
NBPF1	0.664060811069145	0.881708514721937	0.301625005085457
NBPF10	0.69649511457319	0.932827968749974	0.291095918286511
NBPF11	0.636920180835014	0.789754667450692	0.262614800401049
NBPF12	0.615852893327987	0.882128317849725	0.371386891173924
NBPF14	0.672591413706001	0.863301343681922	0.344886010705976
NBPF15	0.684006024226549	0.717414880909139	0.308472201893105
NBPF19	0.74089864120088	0.953005819625453	0.340267983957835
NBPF20	0.671532028447588	0.940029205092679	0.447622829206996
NBPF26	0.770625192712432	0.875240245142877	0.314764688217366
NBPF3	0.627972262701517	0.652016517115735	0.3158085185908
NBPF4	0.744402835082161	0.715536429267441	0.206611436562526
NBPF5P	0.680532257678678	0.637141945759958	0.353077384292648
NBPF6	0.761182079655309	0.745674056372931	0.190581350007949
NBPF7P	0.671621634729651	0.631562503988032	0.269971731349722
NBPF8	0.628640086561936	0.729156853047416	0.314330563503249
NBPF9	0.654471726432811	0.844923967258509	0.299303471552265
NBR1	0.655943046546265	0.550314735748274	0.384545934573544
NCALD	0.725701345975203	0.683867440842322	0.374047444254714
NCAM1	0.362437611441082	0.538969495936691	0.714965637454277
NCAM2	0.669438118139581	0.657145044285272	0.370711853009471
NCAN	0.658758349615058	0.558652795608717	0.312000039875051
NCAPD2	0.643670517900445	0.453031486215805	0.32791715961721
NCAPD3	0.587625462148377	0.404630713940902	0.384021471126928
NCAPG	0.616786782477034	0.384334811334803	0.327714816556061
NCAPG2	0.382353772489668	0.303014522591678	0.61256472830808
NCAPH	0.528788344802236	0.26192801912477	0.39913358169785
NCAPH2	0.539059501098912	0.360174155232508	0.355233787607873
NCBP1	0.289618657061889	0.409824119744855	0.718634654445755
NCBP2	0.615693868756796	0.562962558130131	0.531092764531471
NCBP2AS2	0.741941695741746	0.808117587227457	0.239740399397549
NCBP2L	0.623895724155945	0.685789409757404	0.384152968585732
NCBP3	0.528892731871152	0.340197371988941	0.596975356498611
NCCRP1	0.519622111380482	0.692115124031436	0.397325670390362
NCDN	0.254498256911216	0.449261327827375	0.668109228053122
NCEH1	0.665361259375854	0.590576074542838	0.256217473601536
NCF1	0.652631272499034	0.608622170379074	0.377684141460253
NCF1B	0.539303477720224	0.54954556408874	0.451124401572771
NCF1C	0.535192925977948	0.583731596727521	0.433047116483654
NCF2	0.661499737834363	0.653575709662516	0.297667904408274
NCF4	0.619831918235316	0.630083462563873	0.312126086580917
NCK1	0.666238467143478	0.686984135581252	0.385563547003013
NCK2	0.580850650667964	0.672105023117459	0.494651434707914
NCKAP1	0.316702876999502	0.50321062362343	0.737153445123714
NCKAP1L	0.456031192775874	0.596561620662099	0.570843913694665
NCKAP5	0.651285213737577	0.580061848595629	0.487503578213784
NCKAP5L	0.4597679154978	0.542877723045884	0.672297091156858
NCKIPSD	0.669950051138473	0.699654181097162	0.281893473400961
NCL	0.441229772830182	0.315240640504428	0.723357750506439
NCLN	0.443401605493361	0.447819790292068	0.542662377693768
NCMAP	0.707895323895853	0.744354277207475	0.3006824764151
NCOA1	0.266194056282133	0.170956593842691	0.850831947473671
NCOA2	0.243660333050988	0.171314580080203	0.871375915309511
NCOA3	0.409007300632121	0.196549744097684	0.771975329447347
NCOA4	0.613174463588645	0.595125645926512	0.318844631316183
NCOA5	0.291777531521377	0.134184753755812	0.845845823169631
NCOA6	0.23702819267987	0.157781406573745	0.844475598096897
NCOA7	0.638910378595691	0.589896059309595	0.388494984629884
NCOR1	0.22166796323722	0.143056399223003	0.893179889129964
NCOR1P1	0.510898703271523	0.211330393157417	0.672562869672187
NCOR2	0.194852636912202	0.182595380266347	0.898091008516197
NCR1	0.80089491983152	0.739832626722559	0.241694177502707
NCR2	0.783233994467669	0.696310728775485	0.217964711028986
NCR3	0.763595323586971	0.799961919157203	0.225562307898836
NCR3LG1	0.656383552434952	0.839951853176567	0.275870388389376
NCS1	0.736691584141338	0.734856767689793	0.344829101681738
NCSTN	0.347258539107629	0.494988087705547	0.554651467068514
NDC1	0.383787045526268	0.277367739255471	0.744765515194058
NDC80	0.670144958876435	0.470304568463553	0.262753947600371
NDE1	0.803330125158255	0.570673144547968	0.347360449248903
NDEL1	0.572782596298618	0.396187954886819	0.703628996029853
NDFIP1	0.592235149546419	0.61361515071112	0.561266486188571
NDFIP2	0.615801539672261	0.67584442900938	0.462306510324545
NDN	0.486464263265827	0.363248722562477	0.290213642234286
NDNF	0.565049413563625	0.401721852319411	0.452380476469598
NDOR1	0.607217946329677	0.772977312925219	0.277371807535708
NDP	0.350761591512454	0.242011566940318	0.619738369839887
NDRG1	0.626720683465325	0.661181786892437	0.382024257775474
NDRG2	0.651229401474011	0.631081108922491	0.320396905723953
NDRG3	0.522878827396883	0.497554657454562	0.492934700583786
NDRG4	0.685749795305632	0.646758500370571	0.33927858109615
NDST1	0.325279040249677	0.456615920975425	0.581917276717408
NDST2	0.564608173404056	0.614564495393315	0.333351249778518
NDST3	0.609866553557231	0.595250456417867	0.279589874529322
NDST4	0.557747245008699	0.532574972201473	0.312100306633801
NDUFA1	1	0.9999999999973	0
NDUFA10	0.707687213758607	0.506129380003714	0.273182948104406
NDUFA11	0.79149433015881	0.652204250473937	0.329042214589408
NDUFA12	0.673183490357774	0.412609875838964	0.311997089642569
NDUFA13	0.680069539795339	0.729268357242767	0.294298961396544
NDUFA2	0.609055528529285	0.330664916305634	0.591289725244794
NDUFA3	0.719582832653023	0.669058216059792	0.284816732996646
NDUFA4	0.859942259839921	0.665046817593907	0.225143654298976
NDUFA4L2	0.740156542126865	0.586379245530712	0.33757184379107
NDUFA5	0.784821518139803	0.666541971034906	0.160276280112183
NDUFA6	0.726831664477139	0.653280843757951	0.336946786489491
NDUFA7	0.592089866168481	0.697598816663073	0.402654460930589
NDUFA8	0.622760699618408	0.583769530505676	0.233704363488165
NDUFA9	0.712526843458102	0.562145964615285	0.328878160794929
NDUFAB1	0.62899695115497	0.504722732878172	0.439014203910286
NDUFAF1	0.634178502097675	0.364678435534238	0.246741686059996
NDUFAF2	0.77001228110843	0.56039454604411	0.172033276404651
NDUFAF3	0.605913438349665	0.400793203387629	0.346720145626017
NDUFAF4	0.595408233751677	0.521995728584997	0.333852095185499
NDUFAF5	0.594253383681	0.43577819746031	0.388094318991776
NDUFAF6	0.684206050878296	0.564207879789393	0.295281219512776
NDUFAF7	0.592139214087347	0.387244167963077	0.392390791696372
NDUFAF8	0.655263785608682	0.621913815398696	0.265404515313095
NDUFB1	0.741222152742284	0.688476955572525	0.292989244155538
NDUFB10	0.658871221932295	0.509829408448989	0.16120497651871
NDUFB11	0.431920965858019	0.513288224833232	0.523202271593966
NDUFB2	0.689339687781142	0.612317299233465	0.309223860781682
NDUFB3	0.710854600782239	0.501268484573196	0.367862571919803
NDUFB4	0.83129301318002	0.693642940643758	0.183972589234384
NDUFB5	0.714057001294879	0.628045673417169	0.270670841075285
NDUFB6	0.657574972012017	0.646196783950378	0.314813520990538
NDUFB7	0.648532845344965	0.620571901848432	0.203125552736688
NDUFB8	0.634468427395893	0.573877954793084	0.295308285147292
NDUFB9	0.721460653678089	0.718608122671457	0.212538792782022
NDUFC1	0.779572047364007	0.658266076484462	0.279002777583048
NDUFC2	0.653832861815894	0.539066043152577	0.359796113255122
NDUFC2-KCTD14	0.614453792063846	0.566051902024743	0.372949125222345
NDUFS1	0.619238527988394	0.511483549984927	0.402802058179481
NDUFS2	0.73466390995636	0.6569585409794	0.326941478700843
NDUFS3	0.617888013740464	0.650007117411649	0.356156126224308
NDUFS4	0.682119153865768	0.349493899304251	0.304375285640912
NDUFS5	0.72022065099279	0.626268200013545	0.190709128367257
NDUFS6	0.644240835147876	0.405225370473616	0.297405074032238
NDUFS7	0.638765877156954	0.377319890616482	0.589316594845228
NDUFS8	0.625582217386041	0.629643083300495	0.393365584531896
NDUFV1	0.655251673030063	0.598746805774915	0.44078970332754
NDUFV1-DT	0.824930396626398	0.539323836651202	0.403884455694188
NDUFV2	0.686130229310681	0.58043626951304	0.376773006444851
NDUFV3	0.630191439865526	0.494699191251708	0.37034694892507
NEB	0.633516917436726	0.701431205209892	0.212375321330485
NEBL	0.736905018108649	0.829392893766211	0.323239129058491
NECAB1	0.686059227550842	0.649460283362328	0.317772788965064
NECAB2	0.595496520716366	0.691706956301299	0.463187078383946
NECAB3	0.635954262132222	0.629251207617925	0.385085129593968
NECAP1	0.605396686524505	0.515377633696916	0.335505110809378
NECAP2	0.593174071327307	0.420258383924564	0.434023996944802
NECTIN1	0.666643932837037	0.676806977360326	0.411383000787844
NECTIN2	0.55549145830433	0.67724537072367	0.410092670205618
NECTIN3	0.656804795549532	0.694407264868912	0.413862192775609
NECTIN4	0.650814967047789	0.723471067663092	0.346215934918271
NEDD1	0.671561849502785	0.418269863318426	0.536831021453699
NEDD4	0.71217777020764	0.674466560384769	0.359690601321291
NEDD4L	0.502790991301376	0.619495528544728	0.579715122515019
NEDD8	0.503576817285933	0.547771008474076	0.677732179757451
NEDD9	0.656574244444435	0.610512699912204	0.394984165797336
NEFH	0.714839156161947	0.628895699752519	0.428771741084102
NEFL	0.815760754086163	0.727874474060587	0.345851845254233
NEFM	0.852554302469748	0.801691676733664	0.264855803711911
NEGR1	0.446677130022634	0.539346134853429	0.663560202921056
NEIL1	0.617245128483369	0.377088763731475	0.305952755692869
NEIL2	0.587191204620823	0.356838103163201	0.368133987846025
NEIL3	0.714623500864644	0.441063036750959	0.32562349362531
NEK1	0.686864450765923	0.621807479697659	0.36391206506848
NEK10	0.685278935810976	0.751703265737414	0.336356461603952
NEK11	0.667758064642214	0.710538108096183	0.348660515326276
NEK2	0.803684329253233	0.806637085085669	0.254337891789739
NEK3	0.620097333918936	0.664995579350106	0.448767818866324
NEK4	0.708710327947609	0.67822849422763	0.411545069037263
NEK5	0.711419180280711	0.729639136646217	0.41723017017848
NEK6	0.768162357163768	0.670522563297843	0.337429669005812
NEK7	0.652607934439685	0.634576619940976	0.480534695663331
NEK8	0.691617874988536	0.710443834902327	0.350121355432613
NEK9	0.585985768177752	0.684302731120508	0.424976844112125
NELFA	0.491181114168468	0.392365704441032	0.564287064327597
NELFB	0.635609864630191	0.675722516851579	0.337314303108951
NELFCD	0.559857909104791	0.580759975998649	0.418461765315345
NELFE	0.675639380443105	0.534825095726437	0.50253953874229
NELL1	0.626797800787098	0.634193949545618	0.316771095183546
NELL2	0.40384751899551	0.511726902447907	0.563011559705766
NEMF	0.619386658533511	0.466351195714233	0.316020963066802
NEMP1	0.605289212707084	0.610617784299155	0.434188375173843
NEMP2	0.672064635549868	0.604047156418037	0.348610768880977
NENF	0.584579068853286	0.707217009546777	0.198433403141589
NEO1	0.640537305912222	0.630742904619259	0.48795741562481
NEPRO	0.567018657993675	0.39083277421006	0.448981387907202
NES	0.78441736780935	0.820300470508763	0.233367460622376
NET1	0.62167927364666	0.615201298729177	0.397722675799206
NETO1	0.735735689190078	0.737907316814847	0.362374201203439
NETO2	0.763567927033029	0.778177963671723	0.313671085569904
NEU1	0.5763093085821	0.492051820646983	0.376915347275635
NEU2	0.599533560492932	0.543433378614773	0.366873839161738
NEU3	0.625809882709321	0.548632502599816	0.369233307366891
NEU4	0.588432059029514	0.551356128133854	0.429952292059538
NEURL1	0.637565697479567	0.615340075460529	0.395093685063756
NEURL1B	0.451702496205036	0.585920147227068	0.561115380193951
NEURL2	0.542672491550866	0.648890284367682	0.331360395310401
NEURL3	0.543606319272967	0.658274907386449	0.301029761927342
NEURL4	0.309585977294936	0.408197536715235	0.690128979948636
NEUROD1	0.512913728304343	0.221973750991903	0.727666397581561
NEUROD2	0.355328719373763	0.222001372214531	0.852189279686217
NEUROD4	0.722655618815131	0.368103245780888	0.501417920602533
NEUROD6	0.450166534625729	0.19227072365206	0.801197407227764
NEUROG1	0.567356751074876	0.358476649345327	0.56662334978643
NEUROG2	0.422357934067982	0.280787460781115	0.768625167108348
NEUROG3	0.622189509736996	0.330588293395073	0.617239492576013
NEXMIF	0.260565418458591	0.331918476437121	0.87204614671493
NEXN	0.793334040136062	0.802413292899881	0.232734773718434
NEXN-AS1	0.758626165556774	0.682893360683293	0.471134633066083
NF1	0.429980423844631	0.515709388831951	0.663019516540804
NF2	0.477880623084315	0.530655629742412	0.603711384990656
NFAM1	0.745468619728723	0.646084472439166	0.249339374708791
NFASC	0.493647876070077	0.533629407074327	0.643172154742698
NFAT5	0.179574659530367	0.108141818779826	0.856623570466824
NFATC1	0.583220997146994	0.356949770207454	0.638940435562398
NFATC2	0.343790033145128	0.209319034607248	0.837427310611234
NFATC2IP	0.580039247820628	0.484518616510716	0.386304604241647
NFATC3	0.350029379150883	0.22619780728945	0.808458114279683
NFATC4	0.42807235251494	0.33843511597779	0.738317807158196
NFE2	0.502392622232882	0.304015265157667	0.626191693996284
NFE2L1	0.397212171621894	0.365770608350594	0.795988751359274
NFE2L2	0.58359488787941	0.389688208260113	0.454774529216346
NFE2L3	0.506125456538032	0.43939484721542	0.613755626101344
NFE4	0.713607843801224	0.729603234367041	0.401031299707724
NFIA	0.307078542488729	0.318337261787255	0.86724765277621
NFIB	0.409632331936708	0.334731453764051	0.823288027524125
NFIC	0.702802964203466	0.569972162835928	0.52226439985292
NFIL3	0.402852169842468	0.166448049740271	0.774222050322874
NFILZ	0.670354082710178	0.391147466636015	0.596233770325384
NFIX	0.427010882332936	0.380333436186448	0.844178448423489
NFKB1	0.258774883972854	0.376213905873336	0.788894815947994
NFKB2	0.300726756187264	0.450502883614257	0.715022508651348
NFKBIA	0.384436264435562	0.60579159381645	0.618331613999519
NFKBIB	0.418922808065615	0.677569832625534	0.516712325296471
NFKBID	0.578328760829077	0.713214568207946	0.364220732476054
NFKBIE	0.408183669370537	0.651384348820735	0.629721381513052
NFKBIL1	0.607353882765313	0.733328124633205	0.175748188586179
NFKBIZ	0.402943138076067	0.334342939667366	0.721276664678247
NFRKB	0.409986696135315	0.258437012834058	0.582402731344992
NFS1	0.774349085014562	0.545425478885804	0.347334695010264
NFU1	0.670340028210073	0.572872780132244	0.31606413571997
NFX1	0.5544274898469	0.580002722795578	0.37878560275039
NFXL1	0.568454226067964	0.655360875502489	0.315110639428515
NFYA	0.655942466136068	0.16148516299737	0.582087330273816
NFYB	0.613138311689199	0.28878615039202	0.479873230109282
NFYC	0.584960008108551	0.244022763685581	0.539335108473467
NGB	0.626426344810919	0.737735269529631	0.187421492263931
NGDN	0.739622838469471	0.318496255702832	0.345064479935475
NGEF	0.394022095324852	0.560611841312342	0.558249475006023
NGF	0.480172613490916	0.180433331946742	0.734978421047871
NGFR	0.652879771342181	0.768815351321306	0.29030791736008
NGLY1	0.578380209402028	0.44860482014174	0.325907681955762
NGRN	0.683439664105078	0.497411188669326	0.306351278938848
NHEJ1	0.607997342125136	0.252895332402376	0.33364972876961
NHERF1	0.704392835005785	0.73650541670143	0.328600596164995
NHERF2	0.679241480514611	0.805847362091533	0.32263927023125
NHERF4	0.630368073064159	0.834897494627282	0.413120761149496
NHLH1	0.646085853706825	0.521185447748833	0.490702742766481
NHLH2	0.530732567110189	0.344222419207775	0.651537740227857
NHLRC1	0.635273207389699	0.663736039543749	0.355816171964941
NHLRC2	0.638191219193888	0.593233523696737	0.323141051060887
NHLRC3	0.74101494196261	0.590705352135861	0.260147152799177
NHLRC4	0.633400851630622	0.778455354403713	0.271708331697423
NHP2	0.639504376886816	0.419650473341317	0.32001316902741
NHS	0.22365651085576	0.364356056015315	0.860424233732157
NHSL1	0.492726296370844	0.486077806766288	0.600929494076493
NHSL2	0.619973497630344	0.575604848753846	0.485574880803778
NIBAN1	0.616117069199221	0.680836062733947	0.333625397714283
NIBAN2	0.516541485014955	0.71098864764216	0.396767664456438
NIBAN3	0.681941193143291	0.68259604148447	0.33818864461256
NICN1	0.575920234446951	0.475935287428624	0.305066696992593
NID1	0.600050475395657	0.532792230405044	0.330164690544127
NID2	0.575201209515108	0.51594420021761	0.355256289016473
NIF3L1	0.597089120482031	0.286677316959673	0.421993107658473
NIFK	0.732251528202606	0.633341573086619	0.302628433573785
NIM1K	0.639455830683976	0.678360117759756	0.418660937116527
NIN	0.6896407865063	0.625830564821523	0.322769333795706
NINJ1	0.766353884323625	0.782485918456646	0.238032543976229
NINJ2	0.824595101116155	0.82819512182973	0.151318553720034
NINL	0.689141745970054	0.688617745914082	0.316377229956669
NIP7	0.522278888279215	0.313523665709983	0.493310856205037
NIPA1	0.69123979362057	0.7573257689846	0.245022785722519
NIPA2	0.584860402380035	0.703488698621533	0.408113631220133
NIPAL1	0.666458168016356	0.769364988862356	0.274989806550346
NIPAL2	0.716863184756918	0.72822721032667	0.279488340100911
NIPAL3	0.70358173018807	0.729657191574476	0.241737534310997
NIPAL4	0.774454648271962	0.819725602647361	0.199892420598597
NIPBL	0.163401068825893	0.135885480507013	0.904289124278443
NIPSNAP1	0.517354736353317	0.486806146200917	0.362048873132396
NIPSNAP2	0.520024981359273	0.445146502710715	0.393351691167778
NIPSNAP3A	0.572367103030381	0.434617643458853	0.413344588580191
